Groh,gravimetry,Zwally,1,488594,488594,2008.6256,-13.395,14.784
Groh,gravimetry,Zwally,1,488594,488594,2008.7091,-16.883,14.723
Groh,gravimetry,Zwally,1,488594,488594,2008.7926,-0.066,14.677
Groh,gravimetry,Zwally,1,488594,488594,2008.8761,5.620,14.646
Groh,gravimetry,Zwally,1,488594,488594,2008.9596,4.329,14.631
Groh,gravimetry,Zwally,1,488594,488594,2009.0424,-4.782,14.631
Groh,gravimetry,Zwally,1,488594,488594,2009.1232,-7.793,14.646
Groh,gravimetry,Zwally,1,488594,488594,2009.2040,6.921,14.675
Groh,gravimetry,Zwally,1,488594,488594,2009.2875,0.878,14.721
Groh,gravimetry,Zwally,1,488594,488594,2009.3710,8.283,14.781
Groh,gravimetry,Zwally,1,488594,488594,2009.4545,4.209,14.857
Groh,gravimetry,Zwally,1,488594,488594,2009.5380,-7.759,14.948
Groh,gravimetry,Zwally,1,488594,488594,2009.6229,-40.522,15.055
Groh,gravimetry,Zwally,1,488594,488594,2009.7064,-9.946,15.174
Groh,gravimetry,Zwally,1,488594,488594,2009.7899,-5.202,15.308
Groh,gravimetry,Zwally,1,488594,488594,2009.8734,-2.473,15.455
Groh,gravimetry,Zwally,1,488594,488594,2009.9569,-40.202,15.615
Groh,gravimetry,Zwally,1,488594,488594,2010.0424,-40.328,15.792
Groh,gravimetry,Zwally,1,488594,488594,2010.1232,-42.223,15.972
Groh,gravimetry,Zwally,1,488594,488594,2010.2040,-12.770,16.162
Groh,gravimetry,Zwally,1,488594,488594,2010.2875,-15.634,16.371
Groh,gravimetry,Zwally,1,488594,488594,2010.3710,-42.563,16.590
Groh,gravimetry,Zwally,1,488594,488594,2010.4545,-21.456,16.820
Groh,gravimetry,Zwally,1,488594,488594,2010.5380,-22.923,17.060
Groh,gravimetry,Zwally,1,488594,488594,2010.6229,-14.043,17.315
Groh,gravimetry,Zwally,1,488594,488594,2010.7064,-21.449,17.574
Groh,gravimetry,Zwally,1,488594,488594,2010.7899,-15.892,17.843
Groh,gravimetry,Zwally,1,488594,488594,2010.8734,-23.272,18.120
Groh,gravimetry,Zwally,1,488594,488594,2010.9514,-22.749,18.386
Groh,gravimetry,Zwally,1,488594,488594,2011.1328,-21.745,19.031
Groh,gravimetry,Zwally,1,488594,488594,2011.2040,-30.197,19.294
Groh,gravimetry,Zwally,1,488594,488594,2011.2875,-25.176,19.608
Groh,gravimetry,Zwally,1,488594,488594,2011.3710,-30.363,19.928
Groh,gravimetry,Zwally,1,488594,488594,2011.5435,-35.992,20.609
Groh,gravimetry,Zwally,1,488594,488594,2011.6229,-33.717,20.931
Groh,gravimetry,Zwally,1,488594,488594,2011.7064,-31.453,21.274
Groh,gravimetry,Zwally,1,488594,488594,2011.7899,-25.203,21.623
Groh,gravimetry,Zwally,1,488594,488594,2011.8309,-14.792,21.796
Groh,gravimetry,Zwally,1,488594,488594,2011.9884,-43.317,22.470
Groh,gravimetry,Zwally,1,488594,488594,2012.0424,-37.942,22.705
Groh,gravimetry,Zwally,1,488594,488594,2012.1246,-30.949,23.066
Groh,gravimetry,Zwally,1,488594,488594,2012.2067,-42.404,23.430
Groh,gravimetry,Zwally,1,488594,488594,2012.2574,-36.996,23.657
Groh,gravimetry,Zwally,1,488594,488594,2012.4572,-13.535,24.563
Groh,gravimetry,Zwally,1,488594,488594,2012.5407,-22.574,24.948
Groh,gravimetry,Zwally,1,488594,488594,2012.6256,-16.461,25.342
Groh,gravimetry,Zwally,1,488594,488594,2012.7023,-14.114,25.700
Groh,gravimetry,Zwally,1,488594,488594,2012.8830,-23.606,26.555
Groh,gravimetry,Zwally,1,488594,488594,2012.9596,-33.568,26.921
Groh,gravimetry,Zwally,1,488594,488594,2013.0424,-44.164,27.319
Groh,gravimetry,Zwally,1,488594,488594,2013.1205,-59.616,27.696
Groh,gravimetry,Zwally,1,488594,488594,2013.3012,-26.821,28.577
Groh,gravimetry,Zwally,1,488594,488594,2013.3710,-42.836,28.920
Groh,gravimetry,Zwally,1,488594,488594,2013.4545,-29.555,29.332
Groh,gravimetry,Zwally,1,488594,488594,2013.5380,-21.111,29.746
Groh,gravimetry,Zwally,1,488594,488594,2013.7899,-44.585,31.006
Groh,gravimetry,Zwally,1,488594,488594,2013.8734,-24.082,31.427
Groh,gravimetry,Zwally,1,488594,488594,2013.9569,-42.480,31.850
Groh,gravimetry,Zwally,1,488594,488594,2014.0219,-51.774,32.180
Groh,gravimetry,Zwally,1,488594,488594,2014.2067,-54.595,33.123
Groh,gravimetry,Zwally,1,488594,488594,2014.2875,-41.614,33.537
Groh,gravimetry,Zwally,1,488594,488594,2014.3710,-24.086,33.967
Groh,gravimetry,Zwally,1,488594,488594,2014.4463,-17.829,34.355
Groh,gravimetry,Zwally,1,488594,488594,2014.6229,-39.259,35.270
Groh,gravimetry,Zwally,1,488594,488594,2014.7064,-17.771,35.704
Groh,gravimetry,Zwally,1,488594,488594,2014.7899,-16.891,36.139
Groh,gravimetry,Zwally,1,488594,488594,2014.8734,-8.982,36.575
Groh,gravimetry,Zwally,1,488594,488594,2015.0589,-34.351,37.548
Groh,gravimetry,Zwally,1,488594,488594,2015.1232,-47.544,37.887
Groh,gravimetry,Zwally,1,488594,488594,2015.2040,-40.951,38.312
Groh,gravimetry,Zwally,1,488594,488594,2015.2875,-30.791,38.753
Groh,gravimetry,Zwally,1,488594,488594,2015.3176,-20.470,38.912
Groh,gravimetry,Zwally,1,488594,488594,2015.5352,-23.626,40.066
Groh,gravimetry,Zwally,1,488594,488594,2015.6229,-24.123,40.532
Groh,gravimetry,Zwally,1,488594,488594,2015.7023,-36.910,40.955
Groh,gravimetry,Zwally,1,488594,488594,2015.9747,-27.195,42.411
Groh,gravimetry,Zwally,1,488594,488594,2016.0424,-3.800,42.774
Groh,gravimetry,Zwally,1,488594,488594,2016.1205,-3.612,43.193
Groh,gravimetry,Zwally,1,488594,488594,2016.2067,-11.544,43.656
Groh,gravimetry,Zwally,1,488594,488594,2016.3833,-14.998,44.607
Groh,gravimetry,Zwally,1,488594,488594,2016.4572,17.765,45.006
Groh,gravimetry,Zwally,1,488594,488594,2016.5380,15.458,45.442
Groh,gravimetry,Zwally,1,488594,488594,2016.6393,12.724,45.990
Groh,gravimetry,Zwally,1,488594,488594,2016.9076,-13.259,47.444
Groh,gravimetry,Zwally,1,488594,488594,2016.9815,-0.847,47.846
Groh,gravimetry,Zwally,1,488594,488594,2017.0548,4.730,48.244
Groh,gravimetry,Zwally,1,488594,488594,2017.2450,66.795,49.280
Groh,gravimetry,Zwally,1,488594,488594,2017.3107,69.900,49.638
Groh,gravimetry,Zwally,1,488594,488594,2017.3614,40.232,49.915
Groh,gravimetry,Zwally,1,488594,488594,2017.4394,43.508,50.341
Groh,gravimetry,Zwally,1,488594,488594,2018.4545,9.989,55.909
Groh,gravimetry,Zwally,1,488594,488594,2018.5202,-36.359,56.272
