Year,Surface mass balance anomaly (Gt/yr),Surface mass balance anomaly uncertainty (Gt/yr),Cumulative surface mass balance anomaly (Gt),Cumulative surface mass balance anomaly uncertainty (Gt),Dynamics mass balance anomaly (Gt/yr),Dynamics mass balance anomaly uncertainty (Gt/yr),Cumulative dynamics mass balance anomaly (Gt),Cumulative dynamics mass balance anomaly uncertainty (Gt),Mass balance (Gt/yr),Mass balance uncertainty (Gt/yr),Cumulative mass balance (Gt),Cumulative mass balance uncertainty (Gt)
2001.4999999999795,12.023546994442187,32.04664219710042,62.44818300776564,142.32023371293192,-62.91554699444219,52.863987033792455,-442.90174348231557,160.60073519236883,-50.892,42.043,-366.7299,132.1012
2001.5833333333128,10.195608980152317,23.58191651126028,63.297817089445005,142.62058475939804,-61.08760898015232,48.204985585974924,-447.9923775639949,161.3241444155889,-50.892,42.043,-370.9709,132.6575
2001.666666666646,6.126806632796552,20.72739126313631,63.808384308844715,142.78295916988125,-57.018806632796554,46.874711706581614,-452.7439447833946,161.92320080118373,-50.892,42.043,-375.2119,133.2116
2001.7499999999793,1.8633068535961408,31.449964268019976,63.96365987997772,142.9082764982114,-52.755306853596146,52.50441982785576,-457.1402203545276,162.48761852573585,-50.892,42.043,-379.4529,133.7633
2001.8333333333126,0.12918828540660446,22.362563943604037,63.974425570428274,143.19637045933655,-51.02118828540661,47.62035400048785,-461.3919860449782,163.19299111569313,-50.892,42.043,-383.6939,134.3128
2001.9166666666458,-0.43499034244440493,19.3550391271957,63.93817637522457,143.34180897969674,-50.457009657555595,46.28424557681886,-465.59673684977446,163.770959550875,-50.892,42.043,-387.9349,134.86
2001.999999999979,0.34772497061350843,18.45116612693008,63.96715345610903,143.45066165714655,-42.38292497061351,45.22729075683809,-469.1286472639922,164.31508291875997,-42.0352,41.2924,-391.4378,135.3858
2002.0833333333123,1.936951384780693,24.41455049191905,64.12856607150742,143.54951337718555,-43.972151384780695,47.97012167466813,-472.79299321272396,164.83296229931054,-42.0352,41.2924,-394.9408,135.9095
2002.1666666666456,4.134228156276952,28.565193004768986,64.47308508453051,143.7224245335558,-46.16942815627696,50.20988497457152,-476.6404455590803,165.4136224987414,-42.0352,41.2924,-398.4437,136.4312
2002.2499999999789,6.091088633033587,37.2613714080448,64.98067580394998,143.95878866798517,-48.12628863303359,55.61899043463715,-480.6509696118331,166.04744067259645,-42.0352,41.2924,-401.9466,136.951
2002.333333333312,9.561818432198352,37.67918830658881,65.77749400663318,144.36008330336438,-51.597018432198354,55.89976323029803,-484.95072114784966,166.82188673952066,-42.0352,41.2924,-405.4496,137.4688
2002.4166666666454,13.964340704376752,38.333516979298,66.94118906533123,144.76927765922778,-61.34574070437675,56.34765004161334,-490.06286620654777,167.60053855154248,-47.3814,41.2989,-409.398,137.9848
2002.4999999999786,16.859650048562482,29.327863744359703,68.34615990271143,145.19159283847932,-64.24105004856249,50.652963714058515,-495.4162870439279,168.3880300423244,-47.3814,41.2989,-413.3465,138.4988
2002.5833333333119,16.79368169396771,33.18281591900749,69.74563337720875,145.43821917556176,-64.34258169396772,52.78821720189778,-500.7781688517586,169.0217112955795,-47.5489,41.0548,-417.3089,139.005
2002.6666666666451,14.665046118765733,40.83756929214856,70.96772055377257,145.753332276321,-62.21394611876573,57.90685338309305,-505.9626643616557,169.70726328661496,-47.5489,41.0548,-421.2713,139.5093
2002.7499999999784,11.816649681895909,40.47513778024694,71.95244136059722,146.22930437658255,-59.365549681895914,57.651828950779816,-510.9097935018137,170.52855728966153,-47.5489,41.0548,-425.2337,140.0118
2002.8333333333117,10.032822305956815,22.83705998293193,72.78850988609362,146.69536185574074,-57.581722305956816,46.97901565277875,-515.7082703606434,171.3387481951301,-47.5489,41.0548,-429.1961,140.5125
2002.916666666645,9.711084798290756,20.379209712174976,73.59776695261786,146.84342045994225,-57.25998479829076,45.83458073914069,-520.479935760501,171.87462181984927,-47.5489,41.0548,-433.1585,141.0114
2002.9999999999782,12.09017094452237,18.390020681329258,74.60528119799473,146.96121761000913,-69.23457094452237,48.873656215795,-526.2494833392112,172.38315760250654,-57.1444,45.2818,-437.9205,141.616
2003.0833333333114,15.114226793048658,23.43761880707182,75.86480009741545,147.05707130160306,-73.29782679304866,50.97268917210084,-532.3576355719653,172.9595498404244,-58.1836,45.2647,-442.7692,142.2175
2003.1666666666447,17.62327611568417,23.256226935667648,77.33340644038913,147.21263210432576,-74.80857611568416,51.006717442345504,-538.5916835816056,173.5843420390269,-57.1853,45.3964,-447.5346,142.8201
2003.249999999978,18.84914696421079,41.62443260260045,78.9041686874067,147.36563391337378,-75.8163469642108,61.37339480987203,-544.9097124952898,174.20772343137418,-56.9672,45.101,-452.2819,143.4123
