Year,Surface mass balance anomaly (Gt/yr),Surface mass balance anomaly uncertainty (Gt/yr),Cumulative surface mass balance anomaly (Gt),Cumulative surface mass balance anomaly uncertainty (Gt),Dynamics mass balance anomaly (Gt/yr),Dynamics mass balance anomaly uncertainty (Gt/yr),Cumulative dynamics mass balance anomaly (Gt),Cumulative dynamics mass balance anomaly uncertainty (Gt),Mass balance (Gt/yr),Mass balance uncertainty (Gt/yr),Cumulative mass balance (Gt),Cumulative mass balance uncertainty (Gt)
1996.7499999999839,1.9768533340252008,19.646558485709875,-105.4623663754839,68.26491299395302,-1.4167533340252008,30.869827002145943,-13.578536667483165,61.45438887179874,0.5601,23.8109,-35.6733,53.638
1996.8333333333171,1.0703071146784584,17.38445317481358,-105.37317411592737,68.50010183276866,-0.5102071146784584,29.4818278096404,-13.621053927039704,62.09713436652932,0.5601,23.8109,-35.6266,54.0766
1996.9166666666504,1.3574891157788134,11.19087507845375,-105.26005002294579,68.68368718588583,-0.7973891157788133,26.309592239933274,-13.687503020021273,62.67763245994994,0.5601,23.8109,-35.5799,54.5117
1996.9999999999836,1.7542883190059824,11.967585912871229,-105.11385932969529,68.75961890916606,1.7470116809940177,26.64924147873545,-13.541918713271771,63.136110885693085,3.5013,23.8109,-35.2881,54.9434
1997.083333333317,1.841704437105329,11.321235870982758,-104.96038395993651,68.84635394787131,1.659595562894671,26.36530562038731,-13.403619083030549,63.603068613496916,3.5013,23.8109,-34.9964,55.3717
1997.1666666666501,1.569270397815208,18.60887040346193,-104.82961142678523,68.92388060065088,1.932029602184792,30.220010200243834,-13.242616616181815,64.0568324387901,3.5013,23.8109,-34.7046,55.7967
1997.2499999999834,1.6762177345465235,15.66574981484463,-104.68992661557303,69.13290693917416,1.8250822654534766,28.50218721556829,-13.090526427394025,64.64813892758092,3.5013,23.8109,-34.4128,56.2185
1997.3333333333167,2.525213932236218,17.27853226862195,-104.47949212122,69.28066203228929,0.9760860677637822,29.419494152140178,-13.009185921747042,65.1696229578813,3.5013,23.8109,-34.121,56.6371
1997.41666666665,3.6698872650002268,17.671214627650127,-104.17366818247,69.4599820381883,-0.1685872650002267,29.651826001554706,-13.02323486049706,65.72066120700852,3.5013,23.8109,-33.8292,57.0527
1997.4999999999832,4.37083429627462,11.188493890119997,-103.80943199111378,69.647051315521,-0.8695342962746202,26.30857948159217,-13.09569605185328,66.27574625448288,3.5013,23.8109,-33.5375,57.4652
1997.5833333333164,4.259384455033397,11.354856586278375,-103.45448328652766,69.72190203401595,-0.7580844550333965,26.379759796195064,-13.158869756439394,66.70946700269415,3.5013,23.8109,-33.2457,57.8749
1997.6666666666497,3.7211846308505274,12.4578514650579,-103.14438456729012,69.79891131373157,-0.21988463085052734,26.87297940190937,-13.177193475676937,67.1427134172102,3.5013,23.8109,-32.9539,58.2816
1997.749999999983,3.4088761618981285,11.023919095889408,-102.86031155379861,69.89149585256625,0.0924238381018716,26.239012005841897,-13.169491489168449,67.58937576907758,3.5013,23.8109,-32.6621,58.6856
1997.8333333333162,3.7272714526974653,8.647852673372043,-102.54970559940715,69.96390801831573,-0.2259714526974652,25.33267286865616,-13.188322443559905,68.01248068877113,3.5013,23.8109,-32.3703,59.0867
1997.9166666666495,4.6651974355464025,5.68737987910303,-102.16093914644495,70.0084319077617,-1.1638974355464025,24.48071176863994,-13.285313896522105,68.40450440087744,3.5013,23.8109,-32.0786,59.4852
1997.9999999999827,5.866968888837388,6.613709601206468,-101.67202507237516,70.02768068657666,-0.7064688888373878,24.71234738949521,-13.34418630392522,68.7685853161742,5.1605,23.8109,-31.6485,59.881
1998.083333333316,7.138127622328821,13.391940702541916,-101.07718110384776,70.05370196188944,-1.9776276223288214,27.318547446568218,-13.508988605785953,69.1376164075162,5.1605,23.8109,-31.2185,60.2742
1998.1666666666492,8.50529983171699,15.89445197736374,-100.36840611787136,70.16029146328856,-3.3447998317169896,28.62852707476796,-13.787721925095703,69.5859319263747,5.1605,23.8109,-30.7884,60.6649
1998.2499999999825,9.610962482347178,27.071675685102154,-99.56749257767576,70.31016497291598,-4.450462482347178,36.05321876350781,-14.158593798624635,70.07496915638241,5.1605,23.8109,-30.3584,61.053
1998.3333333333157,11.386718352490504,24.193538138786508,-98.6185993816349,70.74314289893125,-6.226218352490505,33.94534204398178,-14.677445327998841,70.84363662933126,5.1605,23.8109,-29.9284,61.4388
1998.416666666649,13.945839255856557,15.783738952575703,-97.45644611031351,71.08705607346072,-8.785339255856556,28.5672080213145,-15.409556932653553,71.51814248666071,5.1605,23.8109,-29.4983,61.8221
1998.4999999999823,16.37358314089018,14.072055885828714,-96.09198084857267,71.23292831129157,-11.21308314089018,27.65830283411993,-16.343980527727734,71.99202608104171,5.1605,23.8109,-29.0683,62.203
1998.5833333333155,18.152397727719258,14.047329214099152,-94.57928103792939,71.3486648242705,-12.991897727719259,27.645730535822047,-17.42663867170434,72.43341974226203,5.1605,23.8109,-28.6382,62.5816
1998.6666666666488,19.292685714882417,15.401545905910753,-92.97155722835585,71.46380851202609,-14.132185714882418,28.357830930835952,-18.604320814611206,72.87174233059744,5.1605,23.8109,-28.2082,62.958
1998.749999999982,20.530972993993448,14.201753298471056,-91.26064281218974,71.60197782464665,-15.370472993993449,27.7245154251726,-19.88519356411066,73.33010781088132,5.1605,23.8109,-27.7782,63.3321
1998.8333333333153,22.056796682372067,13.161907850579219,-89.42257642199206,71.71924923940395,-16.896296682372068,27.206520855801077,-21.293218287641665,73.76556632005793,5.1605,23.8109,-27.3481,63.704
1998.9166666666486,23.959097133045873,11.472309856457512,-87.42598499423825,71.81982337525393,-18.798597133045874,26.430528792526495,-22.85976804872882,74.1824889890372,5.1605,23.8109,-26.9181,64.0738
